,ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,client_major_version,client_minor_version,server_major_version,server_minor_version,authentication_method,trans_depth,method,host,uri,version,user_agent,request_body_len,response_body_len,status_code,status_msg,tags,resp_fuids,referrer,resp_mime_types,origin,orig_fuids,orig_mime_types,proto,service,duration,orig_bytes,resp_bytes,conn_state,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,trans_id,query,qclass,qclass_name,qtype,qtype_name,AA,TC,RD,RA,Z,rejected,rcode,rcode_name,answers,TTLs,proxied,username,orig_filenames,cookie,result,security_protocol,cert_count,auth_attempts,server,client,cipher_alg,mac_alg,compression_alg,kex_alg,host_key_alg,host_key,auth_success,path,share_type,analyzer,failure_reason,hostname,domainname,server_nb_computer_name,server_dns_computer_name,success,cipher,server_name,resumed,established,ssl_history,cert_chain_fps,client_cert_chain_fps,sni_matches_cert,rtt,named_pipe,endpoint,operation,mode,stratum,poll,precision,root_delay,root_disp,ref_id,ref_time,org_time,rec_time,xmt_time,num_exts,name,notice,peer,source,request_type,till,forwardable,renewable,command,value,addl,user,nick,fuid,tx_hosts,rx_hosts,conn_uids,depth,analyzers,mime_type,is_orig,seen_bytes,total_bytes,missing_bytes,overflow_bytes,timedout,filename
498,1620589743.106713,CLYupK2QC9h6RQKlz6,10.11.1.1,64236.0,10.11.1.2,7019.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,0.00010299682617100001,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,1620589743.208957,C91coE22ADH9BS0pjh,10.11.1.1,64235.0,10.11.1.2,18040.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,0.000108957290649,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,1620589743.30901,CQ8oNu4skA1os1unv9,10.11.1.1,64236.0,10.11.1.2,18040.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,0.000128030776977,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,1620589743.4133,CjKrH5Z9U5Kp020sa,10.11.1.1,64235.0,10.11.1.2,42510.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,9.989738464300001e-05,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,1620589743.511323,C7BJLRT4fAgJGDj8g,10.11.1.1,64235.0,10.11.1.2,7496.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,9.298324584900001e-05,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,1620589743.61369,CPGrFZ3ojqRqTXMVci,10.11.1.1,64235.0,10.11.1.2,2968.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,9.202957153300001e-05,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,1620589743.713859,CA3H831oj7Jh0cpmol,10.11.1.1,64236.0,10.11.1.2,2968.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,0.000128030776977,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,1620589743.816073,CXg6HTGuFPyHMMyVe,10.11.1.1,64235.0,10.11.1.2,37.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,8.4161758422e-05,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,1620589743.918267,C0R1AjlmyXjUvX1s5,10.11.1.1,64236.0,10.11.1.2,37.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,0.00011801719665500002,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,1620589744.018421,CwAJnR1tAee0rnJpb7,10.11.1.1,64235.0,10.11.1.2,1521.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,0.000116109848022,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,1620589744.118597,CIhd4j1S4IrmX7OuY1,10.11.1.1,64236.0,10.11.1.2,1521.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,8.1062316894e-05,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,1620589744.421397,Cz8j6v4koTGTZNrffb,10.11.1.1,64235.0,10.11.1.2,5925.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,0.000221967697143,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,1620589744.521565,CRKOlP1rd8PY2qeGUf,10.11.1.1,64236.0,10.11.1.2,5925.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,0.00015902519226000002,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,1620589744.62388,CU2YJP15T9iCxPkIFl,10.11.1.1,64235.0,10.11.1.2,1132.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,0.00010514259338300001,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,1620589744.724061,CqpadI1TmKMOVvKrkd,10.11.1.1,64236.0,10.11.1.2,1132.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,8.9883804321e-05,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,1620589744.828433,CZdJXPHSBfcSvR5w9,10.11.1.1,64235.0,10.11.1.2,8084.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,9.393692016600001e-05,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,1620589744.928531,CxYZfDyjYlSMQx0t5,10.11.1.1,64236.0,10.11.1.2,8084.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,9.918212890600001e-05,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,1620589745.028764,CaTptq1UspRot9df4a,10.11.1.1,64235.0,10.11.1.2,1031.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,0.00010490417480400001,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,1620589745.128885,CjA2Iy1MtTd2xwBZ71,10.11.1.1,64236.0,10.11.1.2,1031.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,7.7009201049e-05,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,1620589745.632038,CFBwWKdR1oK4xFD9h,10.11.1.1,64235.0,10.11.1.2,416.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,0.00011777877807600002,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,1620589745.732158,CF3tWd3aSoCkBeq4q2,10.11.1.1,64236.0,10.11.1.2,416.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,0.000123023986816,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,1620589745.834468,Cxt93T2M017wmxKVyb,10.11.1.1,64235.0,10.11.1.2,6668.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,0.000131130218505,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,1620589745.934654,CcXGUa30fSDLpIllU2,10.11.1.1,64236.0,10.11.1.2,6668.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,0.00012993812561,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,1620589746.237264,Ceaolv4AS3NHApj2fk,10.11.1.1,64235.0,10.11.1.2,49175.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,0.00011396408081,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,1620589746.337418,CQJmhx1H3G81SkITD8,10.11.1.1,64236.0,10.11.1.2,49175.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,0.00032281875610300003,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,1620589746.439765,CLVLODCTc7nGs7Thc,10.11.1.1,64235.0,10.11.1.2,1271.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,0.00011992454528800001,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,1620589746.539808,CHcAD6eDBPgk2ci9e,10.11.1.1,64236.0,10.11.1.2,1271.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,8.7022781372e-05,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,1620589746.842472,CRcCtOEbiItvrlcG3,10.11.1.1,64235.0,10.11.1.2,3404.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,9.202957153300001e-05,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,1620589746.942549,CPfwjB4Knob2eZOTta,10.11.1.1,64236.0,10.11.1.2,3404.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,8.6069107055e-05,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,1620589747.044872,CGppSxDxf8HAb2rQg,10.11.1.1,64235.0,10.11.1.2,4006.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,8.8930130004e-05,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,1620589747.144979,Cg5K1G3LTw2zImqiSi,10.11.1.1,64236.0,10.11.1.2,4006.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,9.393692016600001e-05,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,1620589747.650104,CGhlBo3WtNM38yUbyk,10.11.1.1,64235.0,10.11.1.2,563.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,9.298324584900001e-05,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,1620589747.748101,CWlm1ZEZzuWoyvDTk,10.11.1.1,64235.0,10.11.1.2,912.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,0.000108003616333,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,1620589747.850288,C6xu2u4ffMXXVHGi67,10.11.1.1,64235.0,10.11.1.2,8194.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,7.7009201049e-05,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,1620589747.952402,Cy3zK02tldYBOPMLK7,10.11.1.1,64236.0,10.11.1.2,8194.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,0.00023579597473100003,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,1620589748.052614,CF4F4t2vuLHbpiPgjd,10.11.1.1,64235.0,10.11.1.2,2251.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,8.2969665527e-05,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,1620589748.152735,CY0RJA20ZizOX8IUib,10.11.1.1,64236.0,10.11.1.2,2251.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,0.000124931335449,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,1620589748.455407,COaWd11virJFHpQjU1,10.11.1.1,64235.0,10.11.1.2,5666.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,9.107589721600001e-05,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,1620589748.657663,Cy7J703naHILQORsA4,10.11.1.1,64235.0,10.11.1.2,1021.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,0.00010085105895900001,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,1620589748.860194,C110nujHIegO4Nrdg,10.11.1.1,64235.0,10.11.1.2,1108.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,8.3923339843e-05,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,1620589749.062482,CpL5Oy14Yi6clNbG46,10.11.1.1,64235.0,10.11.1.2,2200.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,9.298324584900001e-05,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,1620589749.266928,CfCM8w265wNVoONyai,10.11.1.1,64235.0,10.11.1.2,9080.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,9.512901306100001e-05,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,1620589749.467191,CBwNGo2TckAi31yXE6,10.11.1.1,64235.0,10.11.1.2,1192.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,7.7009201049e-05,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,1620589749.6698,CLrZwN2ojzUyLsT4n1,10.11.1.1,64235.0,10.11.1.2,5999.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,7.390975952100001e-05,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,1620589749.874098,CWjeyY3sMwciBpPn27,10.11.1.1,64235.0,10.11.1.2,4321.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,9.989738464300001e-05,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,1620589750.174549,CwFRqc5BeC1e6E0g8,10.11.1.1,64235.0,10.11.1.2,1165.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,9.799003601000001e-05,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,1620589750.379334,CK4oFl4FmET9Usanbf,10.11.1.1,64235.0,10.11.1.2,19842.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,0.00010299682617100001,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,1620589750.581725,C3aZA72Sml2sdqYAzf,10.11.1.1,64235.0,10.11.1.2,32772.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,9.703636169400001e-05,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,1620589750.781921,C3rrTu46OICnZyDZZa,10.11.1.1,64235.0,10.11.1.2,7402.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,9.417533874500001e-05,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,1620589750.986434,Ch60RorK4wWCIqt0b,10.11.1.1,64235.0,10.11.1.2,1248.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,7.295608520500001e-05,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,1620589751.193034,CKsJ6e4cj1PqChS4sg,10.11.1.1,64235.0,10.11.1.2,8333.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,0.00018310546875,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,1620589751.391038,CKaFs24DivgSWyQigh,10.11.1.1,64235.0,10.11.1.2,425.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,0.000276088714599,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,1620589751.593492,CGLmBLl9lBw4gHvd5,10.11.1.1,64235.0,10.11.1.2,1072.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,8.3923339843e-05,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,1620589751.796219,CpSX4z1GUQdk0RhlLk,10.11.1.1,64235.0,10.11.1.2,5190.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,0.000108003616333,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,1620589752.10038,CxIiLo4Yvw2BdAL6hd,10.11.1.1,64235.0,10.11.1.2,52869.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,0.000247955322265,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,1620589752.298584,C2gCwDYQliUyJCa6,10.11.1.1,64235.0,10.11.1.2,1998.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,8.1062316894e-05,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,1620589752.501004,Cd8xTC21uSsqzVlgy8,10.11.1.1,64235.0,10.11.1.2,8081.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,9.202957153300001e-05,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,1620589752.704118,C6fSM3yE7LQPpX9th,10.11.1.1,64235.0,10.11.1.2,1147.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,0.000186920166015,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,1620589752.906311,CZPdFa2nzQlyJaSg3i,10.11.1.1,64235.0,10.11.1.2,7002.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,0.00010395050048800001,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,1620589753.101984,CvBfCu4u8cFdQ6Bbkc,10.11.1.1,64235.0,10.11.1.2,9968.0,,,,,,,,,,,,,,,,,,,,,,,tcp,,4.7922134399000006e-05,0.0,0.0,REJ,0.0,Sr,1.0,44.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
