,NAME,NAICS2017_LABEL,OWNER_SEX_LABEL,OWNER_ETH_LABEL,OWNER_RACE_LABEL,OWNER_VET_LABEL,QDESC_LABEL,OWNCHAR_LABEL,OWNPDEMP,OWNPDEMP_PCT,OWNPDEMP_S,OWNPDEMP_PCT_S
2896,West Virginia,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,FLDEDUC,Total reporting,8028,100.0,6.8,0.0
2897,West Virginia,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,FLDEDUC,"No Bachelor's, Master's, Doctorate, or Professional Degree",8912,0.0,8.6,0.0
2898,West Virginia,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,OWNRAGE,Under 25,0,0.0,0.0,0.0
2899,West Virginia,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,OWNRAGE,25 to 34,563,3.4,21.9,0.7
2900,West Virginia,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,OWNRAGE,35 to 44,2159,13.0,8.4,1.2
2901,West Virginia,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,OWNRAGE,45 to 54,4081,24.6,10.8,2.6
2902,West Virginia,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,OWNRAGE,55 to 64,5138,31.0,8.9,1.7
2903,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,YRACQBUS,Before 1980,4236,4.7,11.9,0.5
2904,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,YRACQBUS,1980 to 1989,7338,8.1,7.0,0.6
2905,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,YRACQBUS,1990 to 1999,16189,17.9,6.4,1.1
2906,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,YRACQBUS,2000 to 2007,18948,20.9,4.9,0.9
2907,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,YRACQBUS,2008 to 2012,11485,12.7,10.5,1.3
2908,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,YRACQBUS,2013 to 2017,19127,21.1,4.8,1.0
2909,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,YRACQBUS,2018,1093,1.2,27.3,0.3
2910,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,YRACQBUS,Don't know,12135,13.4,7.1,1.0
2911,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,YRACQBUS,Total reporting,90551,100.0,1.6,0.0
2912,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,YRACQBUS,Item not reported,2979,0.0,13.9,0.0
2913,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,PRIMINC,Business was the owner's primary source of personal income,62857,69.3,3.0,1.3
2914,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,PRIMINC,Business was not the owner's primary source of personal income,27781,30.7,3.8,1.3
2915,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,PRIMINC,Total reporting,90638,100.0,1.7,0.0
2916,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,PRIMINC,Item not reported,2892,0.0,13.9,0.0
2917,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,EDUC,Less than high school graduate,1473,1.6,10.0,0.2
2918,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,EDUC,High school graduate - diploma or GED,21631,23.9,4.1,0.9
2919,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,EDUC,"Technical, trade, or vocational school",12648,14.0,4.0,0.6
2920,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,EDUC,"Some college, but no degree",10259,11.3,7.6,0.8
2921,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,EDUC,Associate degree,5689,6.3,5.6,0.3
2922,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,EDUC,Bachelor's degree,24303,26.9,3.7,0.9
2923,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,EDUC,Master's degree,6205,6.9,8.1,0.5
2924,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,EDUC,Doctorate degree,1057,1.2,15.3,0.2
2925,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,EDUC,Professional degree beyond a bachelor's degree,7152,7.9,7.8,0.6
2926,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,EDUC,Total reporting,90416,100.0,1.7,0.0
2927,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,EDUC,Item not reported,3114,0.0,13.4,0.0
2928,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,FLDEDUC,"Biological, agricultural and environmental life sciences",3120,8.1,15.4,1.2
2929,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,FLDEDUC,"Chemistry, except biochemistry",857,2.2,26.3,0.6
2930,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,FLDEDUC,Computer and mathematical sciences and other technology and technical fields,1537,4.0,13.0,0.4
2931,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,FLDEDUC,"Earth, atmospheric and ocean sciences",0,0.0,0.0,0.0
2932,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,FLDEDUC,"Economics, political, psychology, sociology and other social sciences",3035,7.8,12.7,0.9
2933,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,FLDEDUC,Engineering,3460,8.9,9.0,0.9
2934,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,FLDEDUC,Health,4941,12.8,9.2,1.2
2935,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,FLDEDUC,Physics and astronomy,0,0.0,0.0,0.0
2936,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,FLDEDUC,Science and mathematics teacher education,330,0.9,35.5,0.3
2937,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,FLDEDUC,"Other science and engineering related fields, not listed above",1049,2.7,16.0,0.4
2938,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,FLDEDUC,Art and humanities fields,1640,4.2,13.4,0.5
2939,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,FLDEDUC,"Education, except science and math teacher education",2834,7.3,11.6,0.8
2940,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,FLDEDUC,Management and administration fields,7630,19.7,8.8,1.5
2941,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,FLDEDUC,Sales and marketing fields,3395,8.8,11.0,0.9
2942,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,FLDEDUC,Social service and related fields,1167,3.0,16.4,0.5
2943,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,FLDEDUC,"Other non-science and non-engineering related fields, not listed above",8464,21.9,8.2,1.7
2944,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,FLDEDUC,Total reporting,38715,100.0,2.7,0.0
2945,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,FLDEDUC,"No Bachelor's, Master's, Doctorate, or Professional Degree",54815,0.0,2.6,0.0
2946,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,OWNRAGE,Under 25,296,0.3,31.0,0.1
2947,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,OWNRAGE,25 to 34,4301,4.7,8.6,0.4
2948,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,OWNRAGE,35 to 44,15861,17.5,6.2,1.1
2949,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,OWNRAGE,45 to 54,23146,25.5,3.3,0.8
2950,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,OWNRAGE,55 to 64,30078,33.2,3.5,1.0
2951,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,OWNRAGE,65 or over,16969,18.7,4.9,0.8
2952,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,OWNRAGE,Total reporting,90649,100.0,1.7,0.0
2953,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,OWNRAGE,Item not reported,2881,0.0,13.1,0.0
2954,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Wanted to be my own boss: Not important,13009,14.4,4.9,0.6
2955,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Wanted to be my own boss: Somewhat important,25225,27.8,3.4,0.9
2956,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Wanted to be my own boss: Very important,52207,57.6,2.3,1.1
2957,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Flexible hours: Not important,18576,20.5,4.7,0.8
2958,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Flexible hours: Somewhat important,29819,32.9,2.3,0.6
2959,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Flexible hours: Very important,41919,46.3,2.6,1.0
2960,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Balance work and family: Not important,15431,17.0,5.7,0.8
2961,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Balance work and family: Somewhat important,29869,33.0,3.2,0.7
2962,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Balance work and family: Very important,44900,49.6,2.2,1.3
2963,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Greater income: Not important,12118,13.4,5.7,0.7
2964,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Greater income: Somewhat important,28307,31.2,2.1,0.4
2965,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Greater income: Very important,49771,54.9,2.0,0.7
2966,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Best avenue for ideas: Not important,15541,17.2,5.2,0.7
2967,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Best avenue for ideas: Somewhat important,31536,34.8,2.2,1.0
2968,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Best avenue for ideas: Very important,43249,47.7,2.7,0.8
2969,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Couldn't find a job: Not important,72516,80.0,2.1,0.9
2970,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Couldn't find a job: Somewhat important,11998,13.2,4.8,0.6
2971,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Couldn't find a job: Very important,5436,6.0,11.9,0.7
2972,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Work for self: Not important,30146,33.3,3.4,0.8
2973,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Work for self: Somewhat important,35001,38.6,3.8,1.1
2974,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Work for self: Very important,25208,27.8,2.9,1.1
2975,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Start my own business: Not important,24393,26.9,4.1,0.9
2976,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Start my own business: Somewhat important,30125,33.3,2.1,0.3
2977,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Start my own business: Very important,35530,39.2,2.4,1.0
2978,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Friend or family role model: Not important,40591,44.8,3.8,1.7
2979,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Friend or family role model: Somewhat important,26606,29.4,2.7,0.8
2980,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Friend or family role model: Very important,23136,25.5,5.4,1.2
2981,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Other: Not important,74478,82.2,2.3,0.9
2982,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Other: Somewhat important,6454,7.1,7.9,0.6
2983,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Other: Very important,7478,8.3,8.8,0.7
2984,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Carry on family business: Not important,57630,63.6,2.6,1.0
2985,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Carry on family business: Somewhat important,13211,14.6,4.0,0.7
2986,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Carry on family business: Very important,19134,21.1,6.2,1.2
2987,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Help my community: Not important,39059,43.1,3.6,1.4
2988,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Help my community: Somewhat important,33095,36.5,4.4,1.3
2989,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Help my community: Very important,18026,19.9,5.4,1.1
2990,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Total reporting,90601,100.0,1.7,0.0
2991,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,REASONOWN,Item not reported,2929,0.0,11.9,0.0
2992,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,USBORN,Owner was born in the U.S.,86180,95.1,1.6,0.5
2993,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,USBORN,Owner was not born in the U.S.,4464,4.9,10.0,0.5
2994,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,USBORN,Total reporting,90643,100.0,1.7,0.0
2995,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,USBORN,Item not reported,2886,0.0,13.9,0.0
2996,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,USCITIZEN,Owner is a citizen of the U.S.,89748,99.0,1.6,0.2
2997,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,USCITIZEN,Owner is not a citizen of the U.S.,913,1.0,19.1,0.2
2998,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,USCITIZEN,Total reporting,90660,100.0,1.7,0.0
2999,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,USCITIZEN,Item not reported,2870,0.0,13.8,0.0
3000,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,Veteran,DISVETRN,Service-disabled veteran,837,11.6,28.5,2.9
3001,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,Veteran,DISVETRN,Not a service-disabled veteran,6364,88.4,6.1,2.9
3002,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,Veteran,DISVETRN,Total reporting,7202,100.0,6.8,0.0
3003,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,Veteran,DISVETRN,Item not reported,352,0.0,24.9,0.0
3004,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,Veteran,VETSPECIFIC,Served on active duty military service,4357,61.1,12.9,4.4
3005,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,Veteran,VETSPECIFIC,Served on post-9/11 active duty military service,441,6.2,26.4,1.3
3006,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,Veteran,VETSPECIFIC,Served on active duty military service in reference year,0,0.0,0.0,0.0
3007,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,Veteran,VETSPECIFIC,Served in the National Guard or as a military reservist in reference year,211,3.0,30.6,0.9
3008,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,Veteran,VETSPECIFIC,None of the above,2574,36.1,9.8,4.2
3009,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,Veteran,VETSPECIFIC,Total reporting,7134,100.0,7.2,0.0
3010,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,Veteran,VETSPECIFIC,Item not reported by veterans,420,0.0,13.2,0.0
3011,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,PRIORBUSTAT,This is the owner's first business,28084,31.0,3.6,1.0
3012,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,PRIORBUSTAT,Business is still operating and the owner still owns it,54342,60.0,3.0,1.4
3013,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,PRIORBUSTAT,Business is no longer in operation,3377,3.7,8.4,0.3
3014,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,PRIORBUSTAT,Business was purchased by another company,785,0.9,26.4,0.2
3015,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,PRIORBUSTAT,Business was purchased by another individual,1207,1.3,10.7,0.1
3016,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,PRIORBUSTAT,Other,2790,3.1,13.6,0.4
3017,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,PRIORBUSTAT,Total reporting,90581,100.0,1.7,0.0
3018,Wisconsin,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,PRIORBUSTAT,Item not reported,2949,0.0,13.3,0.0
3019,Wyoming,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,YRACQBUS,Before 1980,325,2.8,38.2,1.1
3020,Wyoming,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,YRACQBUS,1980 to 1989,755,6.5,18.8,1.2
3021,Wyoming,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,YRACQBUS,1990 to 1999,1572,13.6,12.0,1.5
3022,Wyoming,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,YRACQBUS,2000 to 2007,2105,18.2,17.5,2.9
3023,Wyoming,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,YRACQBUS,2008 to 2012,1475,12.7,13.6,1.8
3024,Wyoming,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,YRACQBUS,2013 to 2017,2831,24.4,9.4,2.3
3025,Wyoming,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,YRACQBUS,2018,254,2.2,52.1,1.1
3026,Wyoming,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,YRACQBUS,Don't know,2272,19.6,16.0,3.0
3027,Wyoming,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,YRACQBUS,Total reporting,11588,100.0,2.8,0.0
3028,Wyoming,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,YRACQBUS,Item not reported,549,0.0,33.8,0.0
3029,Wyoming,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,PRIMINC,Business was the owner's primary source of personal income,7296,62.9,4.9,2.7
3030,Wyoming,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,PRIMINC,Business was not the owner's primary source of personal income,4297,37.1,8.2,2.7
3031,Wyoming,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,PRIMINC,Total reporting,11594,100.0,2.8,0.0
3032,Wyoming,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,PRIMINC,Item not reported,543,0.0,34.0,0.0
3033,Wyoming,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,EDUC,Less than high school graduate,133,1.1,30.7,0.4
3034,Wyoming,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,EDUC,High school graduate - diploma or GED,3264,28.2,6.9,1.7
3035,Wyoming,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,EDUC,"Technical, trade, or vocational school",493,4.3,32.0,1.3
3036,Wyoming,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,EDUC,"Some college, but no degree",1771,15.3,10.0,1.6
3037,Wyoming,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,EDUC,Associate degree,792,6.8,21.2,1.4
3038,Wyoming,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,EDUC,Bachelor's degree,2850,24.6,10.0,2.2
3039,Wyoming,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,EDUC,Master's degree,1088,9.4,23.5,2.2
3040,Wyoming,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,EDUC,Doctorate degree,168,1.4,41.5,0.6
3041,Wyoming,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,EDUC,Professional degree beyond a bachelor's degree,1033,8.9,24.1,2.2
3042,Wyoming,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,EDUC,Total reporting,11589,100.0,2.8,0.0
3043,Wyoming,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,EDUC,Item not reported,547,0.0,33.8,0.0
3044,Wyoming,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,FLDEDUC,"Biological, agricultural and environmental life sciences",385,7.5,26.1,1.8
3045,Wyoming,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,FLDEDUC,"Chemistry, except biochemistry",0,0.0,0.0,0.0
3046,Wyoming,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,FLDEDUC,Computer and mathematical sciences and other technology and technical fields,84,1.6,49.0,0.8
3047,Wyoming,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,FLDEDUC,"Earth, atmospheric and ocean sciences",0,0.0,0.0,0.0
3048,Wyoming,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,FLDEDUC,"Economics, political, psychology, sociology and other social sciences",452,8.8,29.9,2.4
3049,Wyoming,Total for all sectors,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,All owners of respondent firms,FLDEDUC,Engineering,660,12.9,33.4,3.7
